nestl_bw,nestl_fws,sex,nestl,sex_ratio,incomplete,nestl_age,nestl_r_tars,nestl_mass,ln_nestl_r_tars,ln_nestl_mass,nestl_scaled_mass,mean_brood_mass,sd_brood_mass,nest_id,year,plot,elevation,treatment,female_fws,female_bands,female_age,female_r_tars,female_mass,ln_female_r_tars,ln_female_mass,ln_female_scaled_mass,male_fws,male_bands,male_age,ccd,ccd_ord,eggs,hd,hd_ord,hatched,fd,fd_ord,fledged,fate,period,caterpillar_biomass_nestl,ln_caterpillar_biomass_nestl
7237,2660-47519,0,4,0.5,,6,,8.6,,2.151762203,,8.525,0.434932945,"""12-213""",2012,HQ-N,Low,Fed,2660-47368,"BO,AO",SY,18.53,9.5,2.91939104,2.251291799,9.499205114,2660-47318,"GP,GA",SY,6/28/12,180,4,7/9/12,191,4,7/17/12,199,4,FLEDGED,2,393.3416194,5.974678495
7238,2660-47520,1,4,0.25,,6,,7.7,,2.041220329,,7.775,0.499165971,"""12-218""",2012,HQ-N,Low,Control,2660-47379,"WO,AB",SY,18.41,10.5,2.912893995,2.351375257,10.50088149,2590-89771,"BO,RA",ASY,6/28/12,180,4,7/9/12,191,4,7/18/12,200,4,FLEDGED,2,329.512351,5.797613837
7239,2660-47521,0,4,0.25,,6,,8.1,,2.091864062,,7.775,0.499165971,"""12-218""",2012,HQ-N,Low,Control,2660-47379,"WO,AB",SY,18.41,10.5,2.912893995,2.351375257,10.50088149,2590-89771,"BO,RA",ASY,6/28/12,180,4,7/9/12,191,4,7/18/12,200,4,FLEDGED,2,329.512351,5.797613837
7240,2660-47522,0,4,0.25,,6,,8.2,,2.104134154,,7.775,0.499165971,"""12-218""",2012,HQ-N,Low,Control,2660-47379,"WO,AB",SY,18.41,10.5,2.912893995,2.351375257,10.50088149,2590-89771,"BO,RA",ASY,6/28/12,180,4,7/9/12,191,4,7/18/12,200,4,FLEDGED,2,329.512351,5.797613837
7241,2660-47523,0,4,0.25,,6,,7.1,,1.960094784,,7.775,0.499165971,"""12-218""",2012,HQ-N,Low,Control,2660-47379,"WO,AB",SY,18.41,10.5,2.912893995,2.351375257,10.50088149,2590-89771,"BO,RA",ASY,6/28/12,180,4,7/9/12,191,4,7/18/12,200,4,FLEDGED,2,329.512351,5.797613837
7322,2640-70753,1,3,0.66,,6,17.13,8.4,2.840831312,2.128231706,8.016253055,8.323333333,0.150443788,"""12-249""",2012,HB-main,High,Control,2640-70484,"PO,AB",SY,18.18,11.39,2.900322089,2.432735777,11.39465152,2640-70475,"GK,AO",SY,7/4/12,186,3,7/17/12,199,3,7/24/12,206,3,FLEDGED,3,121.2144778,4.79756152
7323,2640-70754,1,3,0.66,,6,17.27,8.42,2.848970892,2.130609828,7.959050012,8.323333333,0.150443788,"""12-249""",2012,HB-main,High,Control,2640-70484,"PO,AB",SY,18.18,11.39,2.900322089,2.432735777,11.39465152,2640-70475,"GK,AO",SY,7/4/12,186,3,7/17/12,199,3,7/24/12,206,3,FLEDGED,3,121.2144778,4.79756152
7324,2640-70755,0,3,0.66,,6,16.47,8.15,2.801540544,2.098017927,8.144200789,8.323333333,0.150443788,"""12-249""",2012,HB-main,High,Control,2640-70484,"PO,AB",SY,18.18,11.39,2.900322089,2.432735777,11.39465152,2640-70475,"GK,AO",SY,7/4/12,186,3,7/17/12,199,3,7/24/12,206,3,FLEDGED,3,121.2144778,4.79756152
7311,2640-70737,0,4,0.5,,6,,7.86,,2.061786606,,7.6725,0.622006163,"""12-274""",2012,HB-outer,High,Fed,2660-47703,"PP,AW",SY,17.74,11.57,2.875821977,2.448415541,11.58204376,2660-47356,"KB,AW",SY,7/4/12,186,4,7/16/12,198,4,7/24/12,206,4,FLEDGED,3,181.1371861,5.199254678
7312,2640-70738,0,4,0.5,,6,,8.38,,2.125847914,,7.6725,0.622006163,"""12-274""",2012,HB-outer,High,Fed,2660-47703,"PP,AW",SY,17.74,11.57,2.875821977,2.448415541,11.58204376,2660-47356,"KB,AW",SY,7/4/12,186,4,7/16/12,198,4,7/24/12,206,4,FLEDGED,3,181.1371861,5.199254678
7313,2640-70740,1,4,0.5,,6,,7.56,,2.02287119,,7.6725,0.622006163,"""12-274""",2012,HB-outer,High,Fed,2660-47703,"PP,AW",SY,17.74,11.57,2.875821977,2.448415541,11.58204376,2660-47356,"KB,AW",SY,7/4/12,186,4,7/16/12,198,4,7/24/12,206,4,FLEDGED,3,181.1371861,5.199254678
7314,2640-70741,1,4,0.5,,6,,6.89,,1.930071085,,7.6725,0.622006163,"""12-274""",2012,HB-outer,High,Fed,2660-47703,"PP,AW",SY,17.74,11.57,2.875821977,2.448415541,11.58204376,2660-47356,"KB,AW",SY,7/4/12,186,4,7/16/12,198,4,7/24/12,206,4,FLEDGED,3,181.1371861,5.199254678
6793,2640-70779,1,4,0.25,,6,16.01,8,2.773213527,2.079441542,8.264167439,7.875,0.68495742,"""12-285""",2012,N Ridge,High,Fed,2660-47648,"BY,AR",SY,18.98,11.1,2.943385793,2.406945108,11.09220232,2640-70555,"BO,YA",SY,7/13/12,195,4,7/24/12,206,4,8/1/12,214,4,FLEDGED,3,2310.946422,7.745412426
7350,2640-70778,0,4,0.25,,6,14.93,6.9,2.703372612,1.931521412,7.735827161,7.875,0.68495742,"""12-285""",2012,N Ridge,High,Fed,2660-47648,"BY,AR",SY,18.98,11.1,2.943385793,2.406945108,11.09220232,2640-70555,"BO,YA",SY,7/13/12,195,4,7/24/12,206,4,8/1/12,214,4,FLEDGED,3,2310.946422,7.745412426
7351,2640-70777,0,4,0.25,,6,16.75,8.1,2.818398258,2.091864062,7.935886023,7.875,0.68495742,"""12-285""",2012,N Ridge,High,Fed,2660-47648,"BY,AR",SY,18.98,11.1,2.943385793,2.406945108,11.09220232,2640-70555,"BO,YA",SY,7/13/12,195,4,7/24/12,206,4,8/1/12,214,4,FLEDGED,3,2310.946422,7.745412426
7352,2640-70776,0,4,0.25,,6,17.58,8.5,2.866761892,2.140066163,7.868873633,7.875,0.68495742,"""12-285""",2012,N Ridge,High,Fed,2660-47648,"BY,AR",SY,18.98,11.1,2.943385793,2.406945108,11.09220232,2640-70555,"BO,YA",SY,7/13/12,195,4,7/24/12,206,4,8/1/12,214,4,FLEDGED,3,2310.946422,7.745412426
6807,2660-47542,0,3,0.33,,6,16.75,8.1,2.818398258,2.091864062,7.935886023,8.066666667,0.057735027,"""12-299""",2012,HB-mid,High,Fed,2660-47780,"PP,AB",ASY,18.93,9.66,2.940747965,2.267993648,9.653870894,2660-47704,"WW,AK",SY,7/16/12,198,3,7/28/12,210,3,8/5/12,218,3,FLEDGED,3,270.1542565,5.598993116
6808,2660-47543,1,3,0.33,,6,16.16,8,2.782539053,2.079441542,8.174335886,8.066666667,0.057735027,"""12-299""",2012,HB-mid,High,Fed,2660-47780,"PP,AB",ASY,18.93,9.66,2.940747965,2.267993648,9.653870894,2660-47704,"WW,AK",SY,7/16/12,198,3,7/28/12,210,3,8/5/12,218,3,FLEDGED,3,270.1542565,5.598993116
6809,2660-47544,0,3,0.33,,6,16.71,8.1,2.816007343,2.091864062,7.958154776,8.066666667,0.057735027,"""12-299""",2012,HB-mid,High,Fed,2660-47780,"PP,AB",ASY,18.93,9.66,2.940747965,2.267993648,9.653870894,2660-47704,"WW,AK",SY,7/16/12,198,3,7/28/12,210,3,8/5/12,218,3,FLEDGED,3,270.1542565,5.598993116
6794,2640-70767,1,3,0.66,,6,15.5,6.4,2.740840024,1.85629799,6.866999022,7.566666667,1.320353488,"""12-300""",2012,N Ridge,High,Control,2640-70599,"GW,AY",SY,18.23,10.6,2.903068589,2.360854001,10.6035775,2460-32842,"WG,GA",ASY,7/13/12,195,3,7/25/12,207,3,8/4/12,217,3,FLEDGED,3,452.3010717,6.114348046
6795,2640-70783,1,3,0.66,,6,13.5,7.3,2.602689685,1.987874348,9.209317485,7.566666667,1.320353488,"""12-300""",2012,N Ridge,High,Control,2640-70599,"GW,AY",SY,18.23,10.6,2.903068589,2.360854001,10.6035775,2460-32842,"WG,GA",ASY,7/13/12,195,3,7/25/12,207,3,8/4/12,217,3,FLEDGED,3,452.3010717,6.114348046
6796,2640-70784,0,3,0.66,,6,16.71,9,2.816007343,2.197224577,8.842394196,7.566666667,1.320353488,"""12-300""",2012,N Ridge,High,Control,2640-70599,"GW,AY",SY,18.23,10.6,2.903068589,2.360854001,10.6035775,2460-32842,"WG,GA",ASY,7/13/12,195,3,7/25/12,207,3,8/4/12,217,3,FLEDGED,3,452.3010717,6.114348046
6810,2660-47545,0,3,,Y,6,16.72,8.9,2.816605608,2.186051277,8.738016418,,,"""12-301""",2012,HB-mid,High,Control,UB12-M0064,UB12-M0064,ASY,,,,,,2660-47705,"OG,OA",SY,7/17/12,199,4,7/29/12,211,2,8/7/12,220,2,FLEDGED,3,57.33615557,4.048931412
6811,2660-47546,0,3,,Y,6,16.77,9.2,2.819591576,2.219203484,9.001001618,,,"""12-301""",2012,HB-mid,High,Control,UB12-M0064,UB12-M0064,ASY,,,,,,2660-47705,"OG,OA",SY,7/17/12,199,4,7/29/12,211,2,8/7/12,220,2,FLEDGED,3,57.33615557,4.048931412
UNK16,UNK16,,3,,Y,6,,,,,,,,"""12-301""",2012,HB-mid,High,Control,UB12-M0064,UB12-M0064,ASY,,,,,,2660-47705,"OG,OA",SY,7/17/12,199,4,7/29/12,211,2,8/7/12,220,2,FLEDGED,3,57.33615557,4.048931412
UNK17,UNK17,,,,Y,6,,,,,,,,"""12-301""",2012,HB-mid,High,Control,UB12-M0064,UB12-M0064,ASY,,,,,,2660-47705,"OG,OA",SY,7/17/12,199,4,7/29/12,211,2,8/7/12,220,2,FLEDGED,3,57.33615557,4.048931412
7115,2660-47720,1,4,,Y,6,17.56,8.19,2.865623588,2.102913898,7.592012876,,,"""12-59""",2012,HB-main,High,Control,2640-70553,"RK,YA",SY,,,,,,2640-70468,"PB,GA",SY,5/31/12,152,4,6/14/12,166,3,6/22/12,174,3,FLEDGED,1,81.71455049,4.403232083
7116,2660-47721,1,4,,Y,6,16.22,8.77,2.786245049,2.171336806,8.92227817,,,"""12-59""",2012,HB-main,High,Control,2640-70553,"RK,YA",SY,,,,,,2640-70468,"PB,GA",SY,5/31/12,152,4,6/14/12,166,3,6/22/12,174,3,FLEDGED,1,81.71455049,4.403232083
7117,2660-47722,1,4,,Y,6,16.7,8.41,2.815408719,2.129421474,8.268525182,,,"""12-59""",2012,HB-main,High,Control,2640-70553,"RK,YA",SY,,,,,,2640-70468,"PB,GA",SY,5/31/12,152,4,6/14/12,166,3,6/22/12,174,3,FLEDGED,1,81.71455049,4.403232083
UNK18,UNK18,,4,,Y,6,,,,,,,,"""12-59""",2012,HB-main,High,Control,2640-70553,"RK,YA",SY,,,,,,2640-70468,"PB,GA",SY,5/31/12,152,4,6/14/12,166,3,6/22/12,174,3,FLEDGED,1,81.71455049,4.403232083
7080,2660-47366,1,3,,Y,6,,7.7,,2.041220329,,,,"""12-99""",2012,HQ-N,Low,Control,2391-68765,"RG,AR",ASY,18.34,10.1,2.909084467,2.312535424,10.10184073,2660-47352,"KY,BA",SY,5/28/12,149,4,6/9/12,161,2,6/18/12,170,1,FLEDGED,1,,
7081,2660-47367,1,3,,Y,6,,7,,1.945910149,,,,"""12-99""",2012,HQ-N,Low,Control,2391-68765,"RG,AR",ASY,18.34,10.1,2.909084467,2.312535424,10.10184073,2660-47352,"KY,BA",SY,5/28/12,149,4,6/9/12,161,2,6/18/12,170,1,FLEDGED,1,,
UNK19,UNK19,,3,,Y,6,,,,,,,,"""12-99""",2012,HQ-N,Low,Control,2391-68765,"RG,AR",ASY,18.34,10.1,2.909084467,2.312535424,10.10184073,2660-47352,"KY,BA",SY,5/28/12,149,4,6/9/12,161,2,6/18/12,170,1,FLEDGED,1,,
UNK20,UNK20,,,,Y,6,,,,,,,,"""12-99""",2012,HQ-N,Low,Control,2391-68765,"RG,AR",ASY,18.34,10.1,2.909084467,2.312535424,10.10184073,2660-47352,"KY,BA",SY,5/28/12,149,4,6/9/12,161,2,6/18/12,170,1,FLEDGED,1,,
5609,2590-89820,0,4,,Y,5,15.5,7.2,2.740840024,1.974081026,7.725373899,,,"""09-38""",2009,HQ-N,Low,Control,2590-89810,"OB,OA",SY,18.1,10.9,2.895911938,2.388762789,10.90569221,no match,UB,,6/2/09,153,4,6/14/09,165,3,6/25/09,176,3,FLEDGED,1,27.12268522,3.300370471
5610,2590-89821,0,4,,Y,5,14.05,5.8,2.642622396,1.757857918,6.982438245,,,"""09-38""",2009,HQ-N,Low,Control,2590-89810,"OB,OA",SY,18.1,10.9,2.895911938,2.388762789,10.90569221,no match,UB,,6/2/09,153,4,6/14/09,165,3,6/25/09,176,3,FLEDGED,1,27.12268522,3.300370471
5611,2590-89822,1,4,,Y,5,,6.8,,1.916922612,,,,"""09-38""",2009,HQ-N,Low,Control,2590-89810,"OB,OA",SY,18.1,10.9,2.895911938,2.388762789,10.90569221,no match,UB,,6/2/09,153,4,6/14/09,165,3,6/25/09,176,3,FLEDGED,1,27.12268522,3.300370471
UNK21,UNK21,,4,,Y,5,,,,,,,,"""09-38""",2009,HQ-N,Low,Control,2590-89810,"OB,OA",SY,18.1,10.9,2.895911938,2.388762789,10.90569221,no match,UB,,6/2/09,153,4,6/14/09,165,3,6/25/09,176,3,FLEDGED,1,27.12268522,3.300370471
5669,2590-89829,0,4,0.25,,6,16.1,7.6,2.778819272,2.028148247,7.79954786,7.175,0.613052472,"""09-117""",2009,HQ-N,Low,Control,2590-89833,"PP,OA",SY,18.45,10.9,2.91506437,2.388762789,10.90030468,no match,UB,,6/5/09,156,4,6/17/09,168,4,6/26/09,177,3,FLEDGED,1,28.1073224,3.336030126
5670,2590-89830,1,4,0.25,,6,,7.6,,2.028148247,,7.175,0.613052472,"""09-117""",2009,HQ-N,Low,Control,2590-89833,"PP,OA",SY,18.45,10.9,2.91506437,2.388762789,10.90030468,no match,UB,,6/5/09,156,4,6/17/09,168,4,6/26/09,177,3,FLEDGED,1,28.1073224,3.336030126
5671,2590-89831,0,4,0.25,,6,14.7,7.2,2.687847494,1.974081026,8.220388479,7.175,0.613052472,"""09-117""",2009,HQ-N,Low,Control,2590-89833,"PP,OA",SY,18.45,10.9,2.91506437,2.388762789,10.90030468,no match,UB,,6/5/09,156,4,6/17/09,168,4,6/26/09,177,3,FLEDGED,1,28.1073224,3.336030126
5672,2590-89832,0,4,0.25,,6,15.2,6.3,2.721295428,1.840549633,6.916328718,7.175,0.613052472,"""09-117""",2009,HQ-N,Low,Control,2590-89833,"PP,OA",SY,18.45,10.9,2.91506437,2.388762789,10.90030468,no match,UB,,6/5/09,156,4,6/17/09,168,4,6/26/09,177,3,FLEDGED,1,28.1073224,3.336030126
6107,2510-44133,1,4,1,,6,17.9,8.4,2.884800713,2.128231706,7.613621725,8.625,0.206155281,"""10-132""",2010,HB-outer,High,Control,2590-89870,"RY,KA",SY,18.41,9.66,2.912893995,2.267993648,9.660810972,no match,UB,,6/17/10,168,4,6/29/10,180,4,7/7/10,188,4,FLEDGED,1,589.0248316,6.378468342
6108,2510-44134,1,4,1,,6,17.33,8.8,2.852439104,2.174751721,8.284504123,8.625,0.206155281,"""10-132""",2010,HB-outer,High,Control,2590-89870,"RY,KA",SY,18.41,9.66,2.912893995,2.267993648,9.660810972,no match,UB,,6/17/10,168,4,6/29/10,180,4,7/7/10,188,4,FLEDGED,1,589.0248316,6.378468342
6109,2510-44135,1,4,1,,6,17.64,8.8,2.870169051,2.174751721,8.114132537,8.625,0.206155281,"""10-132""",2010,HB-outer,High,Control,2590-89870,"RY,KA",SY,18.41,9.66,2.912893995,2.267993648,9.660810972,no match,UB,,6/17/10,168,4,6/29/10,180,4,7/7/10,188,4,FLEDGED,1,589.0248316,6.378468342
6110,2510-44136,1,4,1,,6,17.37,8.5,2.85474458,2.140066163,7.980485269,8.625,0.206155281,"""10-132""",2010,HB-outer,High,Control,2590-89870,"RY,KA",SY,18.41,9.66,2.912893995,2.267993648,9.660810972,no match,UB,,6/17/10,168,4,6/29/10,180,4,7/7/10,188,4,FLEDGED,1,589.0248316,6.378468342
6037,2510-44145,1,2,1,,6,17.41,9.4,2.857044754,2.240709689,8.801718114,9.5,0.141421356,"""10-145""",2010,HQ-N,Low,Control,2510-44129,"WY,GA",ASY,17.93,10.9,2.886475288,2.388762789,10.9083477,no match,UB,,6/28/10,179,3,7/9/10,190,2,7/18/10,199,2,FLEDGED,3,,
6038,2510-44146,1,2,1,,6,17.42,9.6,2.857618971,2.261763098,8.98294131,9.5,0.141421356,"""10-145""",2010,HQ-N,Low,Control,2510-44129,"WY,GA",ASY,17.93,10.9,2.886475288,2.388762789,10.9083477,no match,UB,,6/28/10,179,3,7/9/10,190,2,7/18/10,199,2,FLEDGED,3,,
